condensor_pressure(atm),reboiler(pot)_heat_duty(Watt),reflux_ratio,input_mass_fraction_of_acetic_acid,pot_pressure(atm),daily_work(min),produced_acetic_acid_mass_fraction,reboiler(pot)_temperature(C),condensor_temperature(C),upper_product_flow_rate(kg/hr),condensor_mass_flow_outlet_rate,fraction_over_pressure,duty_over_frac_multiplyed_by_pressure,reboiler_temp_on_flowrate,condensor_temp_on_flowrate,upper_product_precent,aceticindutyoverflow,refluxin_pot_devidedby_cond_temp,daily_work_multip_duty,order,order,atmosphere_pressure(kpa)
0.7,466.7,9.2,0.99,0.798692327,461.098,0.999996,111.408883,106.7675972,0.422079565,4.305211566,1.428565714,666.7169526,263.9523259,252.9560915,99.9996,1105.711272,7.877772909,215194.4366,5.4,5,70.9275
0.7,466.7,9.4,0.99,0.798692327,469.566,0.999996,111.4087471,106.7675756,0.413852324,4.304064171,1.428565714,666.7169526,269.1992785,257.9847191,99.9996,1127.69243,7.904785988,219146.4522,5.4,5,70.9275
0.7,466.7,9.6,0.99,0.798692327,478.033,0.999996,111.4089494,106.7675559,0.406092046,4.304575685,1.428565714,666.7169526,274.3440817,262.9146694,99.9996,1149.242242,7.931299291,223098.0011,5.4,5,70.9275
0.7,466.7,9.8,0.99,0.798692327,486.5,0.999996,111.4087102,106.7675369,0.398619415,4.305089685,1.428565714,666.7169526,279.4864121,267.8432931,99.9996,1170.786257,7.957053655,227049.55,5.4,5,70.9275
0.7,466.7,10,0.99,0.798692327,494.967,0.999996,111.4089645,106.7675196,0.391257415,4.30383157,1.428565714,666.7169526,284.7459501,272.883057,99.9996,1192.816071,7.982419024,231001.0989,5.4,5,70.9275
0.7,466.7,10.2,0.99,0.798692327,503.434,0.999996,111.4090191,106.7675031,0.384290729,4.304056162,1.428565714,666.7169526,289.9081626,277.830026,99.9996,1214.440262,8.007163688,234952.6478,5.4,5,70.9275
0.7,466.7,10.4,0.99,0.798692327,511.901,0.999996,111.4089442,106.7674874,0.377483569,4.303312681,1.428565714,666.7169526,295.1358775,282.8400925,99.9996,1236.34026,8.031335598,238904.1967,5.4,5,70.9275
0.7,466.7,10.6,0.99,0.798692327,520.368,0.999996,111.4090792,106.7674729,0.370991476,4.303501123,1.428565714,666.7169526,300.3009135,287.7895579,99.9996,1257.975353,8.055082088,242855.7456,5.4,5,70.9275
0.7,466.7,10.8,0.99,0.798692327,528.835,0.999996,111.4089128,106.7674588,0.364728288,4.303793794,1.428565714,666.7169526,305.4572858,292.7315001,99.9996,1279.577562,8.07823235,246807.2945,5.4,5,70.9275
0.7,466.7,11,0.99,0.798692327,537.302,0.999996,111.4091002,106.7674458,0.358587517,4.303050203,1.428565714,666.7169526,310.68873,297.7444578,99.9996,1301.490184,8.101050209,250758.8434,5.4,5,70.9275
0.7,466.7,11.2,0.99,0.798692327,545.769,0.999996,111.4091125,106.7674333,0.352693837,4.302864812,1.428565714,666.7169526,315.8805196,302.7198724,99.9996,1323.238696,8.12335524,254710.3923,5.4,5,70.9275
0.7,466.7,11.4,0.99,0.798692327,554.236,0.999996,111.4090996,106.7674215,0.347021881,4.303071326,1.428565714,666.7169526,321.0434432,307.6676927,99.9996,1344.866588,8.145220228,258661.9412,5.4,5,70.9275
0.7,466.7,11.6,0.99,0.798692327,562.704,0.999996,111.409178,106.7674103,0.341488109,4.302750171,1.428565714,666.7169526,326.2461419,312.6533767,99.9996,1366.659984,8.166705056,262613.9568,5.4,5,70.9275
0.7,466.7,11.8,0.99,0.798692327,571.17,0.999996,111.4090487,106.7673995,0.336117684,4.302306356,1.428565714,666.7169526,331.4584562,317.6488609,99.9996,1388.496218,8.187711374,266565.039,5.4,5,70.9275
0.7,466.7,12,0.99,0.798692327,579.638,0.999996,111.4092044,106.7673895,0.330961565,4.302500345,1.428565714,666.7169526,336.6227871,322.5975484,99.9996,1410.12789,8.208440333,270517.0546,5.4,5,70.9275
0.7,466.7,12.2,0.99,0.798692327,588.105,0.999996,111.4090047,106.7673796,0.325957137,4.302634215,1.428565714,666.7169526,341.7903518,327.5503657,99.9996,1431.777616,8.228661794,274468.6035,5.4,5,70.9275
0.7,466.7,12.4,0.99,0.798692327,596.572,0.999996,111.4091965,106.7673705,0.321050504,4.302076749,1.428565714,666.7169526,347.0145514,332.5563091,99.9996,1453.659558,8.248673223,278420.1524,5.4,5,70.9275
0.7,466.7,12.6,0.99,0.798692327,605.039,0.999996,111.4092492,106.7673617,0.316326105,4.30203503,1.428565714,666.7169526,352.1974552,337.5230814,99.9996,1475.370277,8.2682844,282371.7013,5.4,5,70.9275
0.7,466.7,12.8,0.99,0.798692327,613.506,0.999996,111.4091784,106.7673532,0.31174835,4.302127236,1.428565714,666.7169526,357.3689429,342.4792885,99.9996,1497.034812,8.287512436,286323.2502,5.4,5,70.9275
0.7,466.7,13,0.99,0.798692327,621.973,0.999996,111.4092788,106.7673453,0.307273665,4.301831311,1.428565714,666.7169526,362.5734695,347.4666312,99.9996,1518.835443,8.306481491,290274.7991,5.4,5,70.9275
0.8,466.7,0.2,0.99,0.898692327,79.8922,0.993159,114.8413927,111.0367162,3.641039979,4.369247974,1.24144875,587.393358,31.54082168,30.49587943,99.3159,127.3008009,0.46198505,37285.68974,2.2,2,81.06
0.8,466.7,0.4,0.99,0.898692327,88.3564,0.993876,114.8714892,111.0286553,3.110160973,4.354225363,1.242345,586.9696018,36.93425845,35.69868449,99.3876,149.1375955,2.665635188,41235.93188,2.2,2,81.06
0.8,466.7,0.6,0.99,0.898692327,96.8064,0.994656,114.9002687,111.0160027,2.71864332,4.349829312,1.24332,586.5093057,42.26382619,40.83507458,99.4656,170.7491203,3.517624627,45179.54688,2.3,2,81.06
0.8,466.7,0.8,0.99,0.898692327,105.242,0.995506,114.9374756,111.0020617,2.413137755,4.343647958,1.2443825,586.0085223,47.62988578,45.99905725,99.5506,192.5305131,4.067569164,49116.4414,2.3,2,81.06
0.8,466.7,1,0.99,0.898692327,113.72,0.996399,114.9729364,110.9845074,2.16955309,4.339106181,1.24549875,585.4833255,52.99383403,51.15546972,99.6399,214.3388034,4.471962489,53073.124,2.4,2,81.06
0.8,466.7,1.2,0.99,0.898692327,122.1705322,0.997224,115.0065713,110.9659392,1.970950039,4.336090085,1.24653,584.9989571,58.35083032,56.30073671,99.7224,236.1320336,4.792829041,57016.98739,2.6,3,81.06
0.8,466.7,1.4,0.99,0.898692327,130.621582,0.997917,115.037466,110.9488729,1.805539943,4.333295864,1.24739625,584.5927066,63.71360902,61.44913787,99.7917,257.9438166,5.057548677,60961.09233,2.7,3,81.06
0.8,466.7,1.6,0.99,0.898692327,139.072,0.998473,115.0586333,110.9342451,1.665600916,4.330562381,1.24809125,584.267176,69.07935279,66.6031365,99.8473,279.7713094,5.279739532,64904.9024,2.8,3,81.06
0.8,466.7,1.8,0.99,0.898692327,147.522,0.998877,115.0789871,110.9233836,1.545980106,4.328744296,1.24859625,584.0308667,74.43756012,71.74955432,99.8877,301.5406823,5.471528784,68848.5174,2.9,3,81.06
0.8,466.7,2,0.99,0.898692327,155.972,0.999164,115.0916157,110.9151826,1.442320219,4.326960657,1.248955,583.8631096,79.79616047,76.90052539,99.9164,323.3053469,5.639952186,72792.1324,3.1,3,81.06
0.8,466.7,2.2,0.99,0.898692327,164.425,0.999347,115.1004969,110.9092512,1.351904199,4.326093436,1.24918375,583.7561928,85.13953653,82.03928306,99.9347,344.9913428,5.78632015,76737.1475,3.2,3,81.06
0.8,466.7,2.4,0.99,0.898692327,172.815,0.999491,115.1079514,110.9049956,1.271954133,4.324644052,1.24936375,583.6720891,90.49693574,87.19260604,99.9491,366.7289863,5.917520167,80652.7605,3.3,3,81.06
0.8,466.7,2.6,0.99,0.898692327,181.256,0.999598,115.1117459,110.9018432,1.200858746,4.323091486,1.2494975,583.6096111,95.85785693,92.35211349,99.9598,388.4823157,6.035380359,84592.1752,3.4,3,81.06
0.8,466.7,2.8,0.99,0.898692327,189.67,0.999674,115.1168314,110.8995641,1.137423277,4.322208453,1.2495925,583.5652423,101.2084364,97.5006986,99.9674,410.1796272,6.14369894,88518.989,3.5,3,81.06
0.8,466.7,3,0.99,0.898692327,198.126,0.99973,115.1171145,110.8977873,1.080345492,4.321381968,1.2496625,583.5325538,106.5558336,102.6502985,99.973,431.8747979,6.241700971,92465.4042,3.6,4,81.06
0.8,466.7,3.2,0.99,0.898692327,206.581,0.999774,115.1217625,110.8964931,1.028654443,4.320348661,1.2497175,583.5068726,111.9149033,107.807334,99.9774,453.5969576,6.334051277,96411.3527,3.6,4,81.06
0.8,466.7,3.4,0.99,0.898692327,215.011,0.999807,115.1238368,110.8954632,0.98171297,4.319537068,1.24975875,583.4876131,117.2683261,112.9611879,99.9807,475.3017849,6.419223771,100345.6337,3.7,4,81.06
0.8,466.7,3.6,0.99,0.898692327,223.458,0.999834,115.1245035,110.8946391,0.938870929,4.318806271,1.2497925,583.4718563,122.62016,118.1148928,99.9834,497.0039157,6.498320674,104287.8486,3.8,4,81.06
0.8,466.7,3.8,0.99,0.898692327,231.913,0.999857,115.1263109,110.8939917,0.899605845,4.318108058,1.24982125,583.4584346,127.9741695,123.2695322,99.9857,518.7085703,6.573091515,108233.7971,3.8,4,81.06
0.8,466.7,4,0.99,0.898692327,240.376,0.999873,115.1257411,110.8934498,0.863494977,4.317474883,1.24984125,583.449098,133.3253165,128.4239663,99.9873,540.4093153,6.642595319,112183.4792,3.9,4,81.06
0.8,466.7,4.2,0.99,0.898692327,248.842,0.999885,115.1279332,110.8930231,0.830168741,4.316877451,1.24985625,583.4420958,138.6801594,133.5788951,99.9885,562.1102153,6.709277364,116134.5614,3.9,4,81.06
0.8,466.7,4.4,0.99,0.898692327,257.271,0.999896,115.1287156,110.892661,0.799324346,4.316351466,1.24987,583.4356773,144.0325398,138.7329957,99.9896,583.807394,6.772003271,120068.3757,4,4,81.06
0.8,466.7,4.6,0.99,0.898692327,265.742,0.999915,115.1288197,110.8923541,0.770661475,4.31570426,1.24989375,583.4245911,149.3896132,143.8924322,99.9915,605.5321898,6.83141336,124021.7914,4.1,4,81.06
0.8,466.7,4.8,0.99,0.898692327,274.213,0.999932,115.1298679,110.8920986,0.743914465,4.314703896,1.249915,583.4146722,154.7622385,149.0656572,99.9932,627.3144111,6.888441177,127975.2071,4.2,4,81.06
0.8,466.7,5,0.99,0.898692327,282.676,0.999937,115.1295231,110.8918741,0.71897518,4.31385108,1.24992125,583.4117549,160.1300383,154.2360254,99.9937,649.0774798,6.942213801,131924.8892,4.2,4,81.06
0.8,466.7,5.2,0.99,0.898692327,291.139,0.999943,115.1305603,110.8916872,0.695936494,4.31480626,1.24992875,583.4082543,165.4325665,159.3416758,99.9943,670.5689419,6.99416957,135874.5713,4.2,4,81.06
0.8,466.7,5.4,0.99,0.898692327,299.603,0.999948,115.1308974,110.8915222,0.67494586,4.319653504,1.249935,583.4053371,170.5779741,164.2969144,99.9948,691.4269118,7.043688021,139824.7201,4.3,4,81.06
0.8,466.7,5.6,0.99,0.898692327,308.061,0.999948,115.1310165,110.8913774,0.655707885,4.327672039,1.249935,583.4053371,175.5827849,169.1170412,99.9948,711.7128564,7.091100916,143772.0687,4.3,4,81.06
0.8,466.7,5.8,0.99,0.898692327,316.531,0.999949,115.1315104,110.8912511,0.635423357,4.320878825,1.24993625,583.4047536,181.1886661,174.5155414,99.9949,734.4334977,7.136822562,147725.0177,4.3,4,81.06
0.8,466.7,6,0.99,0.898692327,325.083,0.999954,115.1316006,110.8911381,0.616051815,4.312362706,1.2499425,583.4018365,186.886229,180.0029403,99.9954,757.5312991,7.180695101,151716.2361,4.3,4,81.06
0.8,466.7,6.2,0.99,0.898692327,333.593,0.999964,115.1325484,110.8910407,0.599828809,4.318767422,1.249955,583.3960023,191.9423455,184.8711484,99.9964,778.0273172,7.22343164,155687.8531,4.4,4,81.06
0.8,466.7,6.4,0.99,0.898692327,342.08,0.999971,115.1321598,110.8909499,0.584215411,4.323194039,1.24996375,583.3919184,197.0714186,189.8117507,99.9971,798.8260104,7.264048607,159648.736,4.5,5,81.06
0.8,466.7,6.6,0.99,0.898692327,350.564,0.999975,115.1329448,110.8908713,0.567586751,4.313659309,1.24996875,583.3895847,202.8464275,195.3725507,99.9975,822.2326041,7.303737486,163608.2188,4.6,5,81.06
0.8,466.7,6.8,0.99,0.898692327,359.034,0.999978,115.1332412,110.8907995,0.553106117,4.314227714,1.2499725,583.3878345,208.1575987,200.4873857,99.9978,843.7616547,7.341927782,167561.1678,4.7,5,81.06
0.8,466.7,7,0.99,0.898692327,367.5,0.99998,115.1331555,110.8907336,0.539639703,4.317117628,1.249975,583.3866677,213.351899,205.4903167,99.998,864.818995,7.378740278,171512.25,4.7,5,81.06
0.8,466.7,7.2,0.99,0.898692327,375.965,0.999982,115.1335286,110.8906748,0.526037612,4.313508419,1.2499775,583.3855009,218.869385,210.8036996,99.9982,887.182948,7.414596413,175462.8655,4.7,5,81.06
0.8,466.7,7.4,0.99,0.898692327,384.435,0.999984,115.1331521,110.8906194,0.513115123,4.310167031,1.24998,583.3843341,224.3807423,216.1125536,99.9984,909.527925,7.449066628,179415.8145,4.8,5,81.06
0.8,466.7,7.6,0.99,0.898692327,392.894,0.999985,115.1337144,110.8905711,0.501585545,4.313635688,1.24998125,583.3837508,229.5395382,221.0800773,99.9985,930.4355041,7.482903003,183363.6298,4.8,5,81.06
0.8,466.7,7.8,0.99,0.898692327,401.359,0.999987,115.1338614,110.8905258,0.490099927,4.312879357,1.24998375,583.382584,234.9191565,226.2610535,99.9987,952.2424045,7.515613011,187314.2453,4.9,5,81.06
0.8,466.7,8,0.99,0.898692327,409.821,0.999988,115.1337689,110.8904836,0.478950762,4.31055686,1.249985,583.3820006,240.3874845,231.5279406,99.9988,974.4099736,7.547309463,191263.4607,4.9,5,81.06
0.8,466.7,8.2,0.99,0.898692327,418.285,0.99999,115.1340579,110.8904456,0.468641758,4.311504172,1.2499875,583.3808338,245.6760542,236.6209236,99.999,995.846668,7.578309612,195213.6095,5,5,81.06
0.8,466.7,8.4,0.99,0.898692327,426.744,0.99999,115.1338182,110.8904094,0.458797712,4.312698489,1.2499875,583.3808338,250.9468015,241.6978258,99.999,1017.213733,7.608260688,199161.4248,5,5,81.06
0.8,466.7,8.6,0.99,0.898692327,435.204,0.999991,115.1341549,110.8903769,0.44900455,4.310443685,1.24998875,583.3802504,256.4209088,246.9693831,99.9991,1039.401047,7.637683629,203109.7068,5,5,81.06
0.8,466.7,8.8,0.99,0.898692327,443.667,0.999993,115.1342257,110.8903462,0.439808394,4.310122259,1.24999125,583.3790837,261.782693,252.1333103,99.9993,1061.136485,7.66626115,207059.3889,5.2,5,81.06
0.8,466.7,9,0.99,0.898692327,452.125,0.999993,115.1342197,110.8903176,0.431095105,4.310951054,1.24999125,583.3790837,267.0738272,257.2293589,99.9993,1082.584161,7.69409289,211006.7375,5.2,5,81.06
0.8,466.7,9.2,0.99,0.898692327,460.583,0.999994,115.1343736,110.8902911,0.422559473,4.310106621,1.2499925,583.3785003,272.4690395,262.4252875,99.9994,1104.45329,7.721327505,214954.0861,5.2,5,81.06
0.8,466.7,9.4,0.99,0.898692327,469.043,0.999994,115.1341815,110.8902658,0.414323595,4.308965388,1.2499925,583.3785003,277.8846845,267.6416866,99.9994,1126.407488,7.747769008,218902.3681,5.2,5,81.06
0.8,466.7,9.6,0.99,0.898692327,477.5,0.999995,115.1344537,110.8902429,0.406580576,4.309754109,1.24999375,583.3779169,283.1774572,272.7386632,99.9995,1147.860212,7.773803512,222849.25,5.3,5,81.06
0.8,466.7,9.8,0.99,0.898692327,485.958,0.999995,115.1344726,110.8902209,0.399044559,4.30968124,1.24999375,583.3779169,288.5253536,277.8893193,99.9995,1169.537726,7.799139545,226796.5986,5.3,5,81.06
0.8,466.7,10,0.99,0.898692327,494.417,0.999996,115.1344883,110.8902004,0.39177468,4.30952148,1.249995,583.3773335,293.8793499,283.0458577,99.9996,1191.241183,7.82391941,230744.4139,5.4,5,81.06
0.8,466.7,10.2,0.99,0.898692327,502.872,0.999996,115.1345804,110.8901811,0.384738584,4.309072144,1.249995,583.3773335,299.2540522,288.2221478,99.9996,1213.026591,7.848191313,234690.3624,5.4,5,81.06
0.8,466.7,10.4,0.99,0.898692327,511.328,0.999996,115.1344436,110.8901626,0.377924159,4.308335417,1.249995,583.3773335,304.6495989,293.4190891,99.9996,1234.898912,7.871849262,238636.7776,5.4,5,81.06
0.8,466.7,10.6,0.99,0.898692327,519.783,0.999996,115.134634,110.8901456,0.371440794,4.308713214,1.249995,583.3773335,309.9676605,298.5405678,99.9996,1256.453627,7.895156472,242582.7261,5.4,5,81.06
0.8,466.7,10.8,0.99,0.898692327,528.239,0.999996,115.1344056,110.890129,0.365171553,4.309024329,1.249995,583.3773335,315.2885392,303.6658469,99.9996,1278.02434,7.917806241,246529.1413,5.4,5,81.06
0.8,466.7,11,0.99,0.898692327,536.694,0.999996,115.1346408,110.8901139,0.359011133,4.308133595,1.249995,583.3773335,320.6993606,308.8765325,99.9996,1299.954487,7.940203755,250475.0898,5.4,5,81.06
0.8,466.7,11.2,0.99,0.898692327,545.15,0.999996,115.1347029,110.8900993,0.353122638,4.308096187,1.249995,583.3773335,326.047357,314.0271602,99.9996,1321.631871,7.962087094,254421.505,5.4,5,81.06
0.8,466.7,11.4,0.99,0.898692327,553.605,0.999996,115.1346316,110.8900853,0.347445054,4.308318665,1.249995,583.3773335,331.3750776,319.1586243,99.9996,1343.228601,7.983489521,258367.4535,5.4,5,81.06
0.8,466.7,11.6,0.99,0.898692327,562.061,0.999996,115.1347535,110.8900723,0.341895601,4.307884568,1.249995,583.3773335,336.7541239,324.3389856,99.9996,1365.031116,8.004570977,262313.8687,5.4,5,81.06
0.8,466.7,11.8,0.99,0.898692327,570.516,0.999996,115.134566,110.8900595,0.336519357,4.307447766,1.249995,583.3773335,342.1335615,329.5205975,99.9996,1386.838896,8.025123275,266259.8172,5.4,5,81.06
0.8,466.7,12,0.99,0.898692327,578.971,0.999996,115.1347718,110.8900478,0.331366633,4.307766225,1.249995,583.3773335,347.4543314,334.6445807,99.9996,1408.404128,8.04547254,270205.7657,5.4,5,81.06
0.8,466.7,12.2,0.99,0.898692327,587.427,0.999996,115.134804,110.8900365,0.32633464,4.307617246,1.249995,583.3773335,352.8120829,339.8046758,99.9996,1430.121342,8.065379912,274152.1809,5.4,5,81.06
0.8,466.7,12.4,0.99,0.898692327,595.882,0.999996,115.1347496,110.8900256,0.321437451,4.307261838,1.249995,583.3773335,358.1871042,344.9816608,99.9996,1451.90964,8.084896253,278098.1294,5.4,5,81.06
0.8,466.7,12.6,0.99,0.898692327,604.338,0.999996,115.1348477,110.8900153,0.316714717,4.307320152,1.249995,583.3773335,363.5285686,350.1258683,99.9996,1473.559983,8.104140606,282044.5446,5.4,5,81.06
0.8,466.7,12.8,0.99,0.898692327,612.801,0.999996,115.1346338,110.8900051,0.31207565,4.306643972,1.249995,583.3773335,368.9318079,355.3305267,99.9996,1495.464747,8.122915558,285994.2267,5.4,5,81.06
0.8,466.7,13,0.99,0.898692327,621.249,0.999996,115.1348626,110.8899959,0.307646733,4.307054269,1.249995,583.3773335,374.2437351,360.4458746,99.9996,1516.993624,8.14157155,289936.9083,5.4,5,81.06
0.9,466.7,0.2,0.99,0.998692327,79.9017,0.993103,118.2411918,114.758402,3.640420207,4.368504249,1.103447778,522.1568715,32.48009436,31.5233944,99.3103,127.3152943,0.464340968,37290.12339,2.2,2,91.1925
0.9,466.7,0.4,0.99,0.998692327,88.3553,0.993804,118.2705454,114.750694,3.110315573,4.354441802,1.104226667,521.7885575,38.02525585,36.89358564,99.3804,149.119379,2.607161965,41235.41851,2.2,2,91.1925
0.9,466.7,0.6,0.99,0.998692327,96.795,0.994564,118.2985859,114.7385415,2.719160966,4.350657546,1.105071111,521.3898307,43.50554724,42.19630355,99.4564,170.7008245,3.439684111,45174.2265,2.3,2,91.1925
0.9,466.7,0.8,0.99,0.998692327,105.219,0.995394,118.3348232,114.7252222,2.413879295,4.344982731,1.105993333,520.9550746,49.02267626,47.52732353,99.5394,192.4497139,3.97576246,49105.7073,2.3,2,91.1925
0.9,466.7,1,0.99,0.998692327,113.688,0.996267,118.3695076,114.708334,2.170414709,4.340829418,1.106963333,520.4985767,54.53773748,52.85088305,99.6267,214.2253308,4.375559094,53058.1896,2.4,2,91.1925
0.9,466.7,1.2,0.99,0.998692327,122.128,0.997085,118.4026252,114.6902493,1.971868674,4.338111084,1.107872222,520.0715642,60.04589794,58.16322901,99.7085,235.9891282,4.691508088,56997.1376,2.5,3,91.1925
0.9,466.7,1.4,0.99,0.998692327,130.569,0.997781,118.4335677,114.6733624,1.806486449,4.335567478,1.108645556,519.7087894,65.56017501,63.47867292,99.7781,257.7735321,4.953109571,60936.5523,2.7,3,91.1925
0.9,466.7,1.6,0.99,0.998692327,139.012,0.998338,118.4551381,114.6585574,1.665822577,4.331138701,1.109264444,519.4188297,71.10909631,68.82999362,99.8338,279.6962599,5.172732442,64876.9004,2.8,3,91.1925
0.9,466.7,1.8,0.99,0.998692327,147.449,0.998755,118.476162,114.6473611,1.546950216,4.331460606,1.109727778,519.201962,76.58692616,74.11186208,99.8755,301.3147764,5.362680744,68814.4483,2.9,3,91.1925
0.9,466.7,2,0.99,0.998692327,155.888,0.999076,118.4895444,114.6387428,1.443279526,4.329838578,1.110084444,519.035144,82.09743319,79.4293418,99.9076,323.0619993,5.527168649,72752.9296,3,3,91.1925
0.9,466.7,2.2,0.99,0.998692327,164.33,0.999274,118.4988809,114.6324022,1.352876069,4.329203422,1.110304444,518.9323004,87.59034444,84.73237484,99.9274,344.7183274,5.671847546,76692.811,3.1,3,91.1925
0.9,466.7,2.4,0.99,0.998692327,172.71,0.99943,118.506984,114.6278097,1.272887112,4.327816179,1.110477778,518.8513008,93.10093796,90.05339804,99.943,366.4378221,5.801647497,80603.757,3.2,3,91.1925
0.9,466.7,2.6,0.99,0.998692327,181.14,0.999548,118.5110688,114.6243646,1.201772409,4.326380672,1.110608889,518.7900487,98.613571,95.37942771,99.9548,388.16755,5.919991257,84538.038,3.3,3,91.1925
0.9,466.7,2.8,0.99,0.998692327,189.543,0.999632,118.5165729,114.6218608,1.138323181,4.325628087,1.110702222,518.7464543,104.1150483,100.6936015,99.9632,409.8381393,6.026891112,88459.7181,3.4,3,91.1925
0.9,466.7,3,0.99,0.998692327,197.989,0.999694,118.5194499,114.6199323,1.08120054,4.32480216,1.110771111,518.7142821,109.6183784,106.0117231,99.9694,431.517718,6.124313311,92401.4663,3.5,4,91.1925
0.9,466.7,3.2,0.99,0.998692327,206.433,0.999744,118.5219781,114.6184535,1.029511711,4.323949186,1.110826667,518.6883398,115.1244584,111.3328312,99.9744,453.2056507,6.21445717,96342.2811,3.6,4,91.1925
0.9,466.7,3.4,0.99,0.998692327,214.852,0.999781,118.5242988,114.617304,0.98255016,4.323220706,1.110867778,518.6691441,120.62926,116.652878,99.9781,474.8844501,6.298232557,100271.4284,3.7,4,91.1925
0.9,466.7,3.6,0.99,0.998692327,223.288,0.999811,118.5250074,114.6163786,0.939687779,4.322563785,1.110901111,518.6535811,126.1323283,121.9728309,99.9811,496.5604576,6.376040236,104208.5096,3.7,4,91.1925
